URL,Performance Score,Speed Index (s),LCP (s),INP (ms),CLS,Waktu Pengukuran
https://www.kampunginggris.id/possessive-adjective-dan-possessive-pronoun,88.0,1.48,1.23,0,0.189,2025-03-25 11:18:19
https://www.kampunginggris.id/ragam-functional-text,77.0,1.13,0.9,0,0.554,2025-03-25 11:18:56
https://www.kampunginggris.id/penggunaan-that-yang-tepat,80.0,1.09,0.91,0,0.433,2025-03-25 11:19:31
https://www.kampunginggris.id/indirect-question-aturan-jenis-dan-contoh-kalimat-lengkap,77.0,1.78,1.52,0,0.451,2025-03-25 11:20:06
https://www.kampunginggris.id/20-contoh-formal-dan-informal-greetings,92.0,1.6,1.4,0,0.158,2025-03-25 11:20:43
https://www.kampunginggris.id/contoh-pidato-singkat-untuk-anak-tk-dalam-bahasa-inggris-dengan-tema-qurban,95.0,1.25,1.09,0,0.109,2025-03-25 11:21:20
https://www.kampunginggris.id/cara-menunjukkan-arah-dalam-bahasa-inggris-disertai-contoh,76.0,1.36,1.16,0,0.585,2025-03-25 11:21:55
https://www.kampunginggris.id/toefl-skill-1-subject-dan-verb,96.0,1.62,1.44,0,0.092,2025-03-25 11:22:33
https://www.kampunginggris.id/toefl-skill-2-objects-of-preposition,90.0,1.63,2.42,0,0.167,2025-03-25 11:23:10
https://www.kampunginggris.id/perbedaan-simple-past-dan-past-perfect,95.0,1.49,1.33,0,0.127,2025-03-25 11:23:45
https://www.kampunginggris.id/11-peraturan-dasar-dalam-belajar-grammar,74.0,1.74,1.42,0,1.128,2025-03-25 11:24:20
https://www.kampunginggris.id/perhatikan-6-poin-ini-saat-menulis-cv-dalam-bahasa-inggris,82.0,1.85,1.53,0,0.307,2025-03-25 11:25:04
https://www.kampunginggris.id/contoh-pidato-bahasa-inggris-tentang-lingkungan,87.0,1.36,1.17,0,0.25,2025-03-25 11:25:39
https://www.kampunginggris.id/yel-yel-bahasa-inggris-untuk-anak-sd,77.0,1.55,1.36,0,0.554,2025-03-25 11:26:15
https://www.kampunginggris.id/as-dan-like-inilah-perbedaan-penggunaannya,78.0,1.39,1.21,0,0.464,2025-03-25 11:26:50
https://www.kampunginggris.id/yel-yel-bahasa-inggris-mudah-dihafal,92.0,1.61,1.43,0,0.167,2025-03-25 11:27:26
https://www.kampunginggris.id/proverb-and-riddle,76.0,1.83,1.35,0,0.282,2025-03-25 11:28:03
https://www.kampunginggris.id/comparative-degree-pengertian-aturan-contoh-kalimat,77.0,1.6,1.42,0,0.57,2025-03-25 11:28:40
https://www.kampunginggris.id/perbedaan-like-alike-dan-likewise,78.0,1.83,2.66,0,0.371,2025-03-25 11:29:14
https://www.kampunginggris.id/linking-words,78.0,1.35,1.07,0,0.451,2025-03-25 11:29:55
https://www.kampunginggris.id/perbedaan-penggunaan-in-spite-of-despite-although-even-though-dan-though,92.0,1.73,1.49,0,0.166,2025-03-25 11:30:34
https://www.kampunginggris.id/anpengertian-rumus-ciri-dan-contoh-analytical-exposition,72.0,1.59,1.23,0,0.716,2025-03-25 11:31:09
https://www.kampunginggris.id/serupa-tapi-tak-sama-sudah-tahu-belum-perbedaan-vocabulary-berikut-ini-kulik-lengkapnya-di-sini,75.0,1.36,1.17,0,0.713,2025-03-25 11:31:48
https://www.kampunginggris.id/noun-clause,81.0,1.68,1.42,0,0.381,2025-03-25 11:32:23
https://www.kampunginggris.id/tips-mudah-mempelajari-adjective-adverb-dan-noun-clause,81.0,2.07,1.77,0,0.317,2025-03-25 11:32:59
https://www.kampunginggris.id/penjelasan-ciri-beserta-contoh-independent-dan-dependent-clauses,69.0,2.56,2.32,0,0.338,2025-03-25 11:33:37
https://www.kampunginggris.id/30-quotes-perjalanan-hidup-dalam-bahasa-inggris-dan-artinya,93.0,1.4,1.23,0,0.072,2025-03-25 11:34:13
https://www.kampunginggris.id/penjelasan-kalimat-deskriptif-dan-contoh-describing-place,80.0,1.58,1.53,0,0.4,2025-03-25 11:34:50
https://www.kampunginggris.id/cara-penggunaan-adverb-of-frequency-yang-tepat,76.0,1.62,1.46,0,0.45,2025-03-25 11:35:26
https://www.kampunginggris.id/contoh-dialog-bahasa-inggris-dua-orang-tentang-hobi,91.0,1.11,0.88,0,0.159,2025-03-25 11:36:00
https://www.kampunginggris.id/contoh-recount-text-holiday-dan-pembahasannya,79.0,1.61,1.44,0,0.435,2025-03-25 11:36:36
https://www.kampunginggris.id/pidato-bahasa-inggris-untuk-anak-sd,77.0,1.58,1.4,0,0.376,2025-03-25 11:37:12
https://www.kampunginggris.id/adverb-of-manner-pengertian-rumus-dan-contoh,75.0,1.45,1.26,0,0.358,2025-03-25 11:37:49
https://www.kampunginggris.id/daftar-materi-belajar-toefl-lengkap-2020,76.0,1.96,1.39,0,0.832,2025-03-25 11:38:25
https://www.kampunginggris.id/pengertian-jenis-dan-contoh-gerund-as-object,83.0,1.78,1.56,0,0.308,2025-03-25 11:39:02
https://www.kampunginggris.id/implementasi-would-rather-dan-would-prefer,95.0,1.5,1.28,0,0.136,2025-03-25 11:39:38
https://www.kampunginggris.id/apa-sih-reduced-clauses-itu,88.0,1.48,1.27,0,0.168,2025-03-25 11:40:14
https://www.kampunginggris.id/biografi-bj-habibie-bahasa-inggris,65.0,1.77,1.44,0,0.53,2025-03-25 11:40:51
https://www.kampunginggris.id/cara-penggunaan-inverted-sentences-untuk-advance-tier,80.0,1.75,1.56,0,0.395,2025-03-25 11:41:28
https://www.kampunginggris.id/cara-membedakan-sertifikat-toefl-asli-dan-palsu,76.0,1.58,1.4,0,0.463,2025-03-25 11:42:05
https://www.kampunginggris.id/pengertian-dan-penggunaan-we-our-us-ours-ourselves-dalam-kalimat,77.0,1.58,1.4,0,0.32,2025-03-25 11:42:42
https://www.kampunginggris.id/500-kosakata-bahasa-inggris-tentang-kesehatan-lengkap,81.0,1.62,1.44,0,0.391,2025-03-25 11:43:20
https://www.kampunginggris.id/perbedaan-although-even-though-despite-dan-in-spite-of,88.0,1.78,1.43,0,0.205,2025-03-25 11:43:59
https://www.kampunginggris.id/perbedaan-for-example-dan-such-as-dalam-bahasa-inggris,94.0,1.5,1.31,0,0.128,2025-03-25 11:44:36
https://www.kampunginggris.id/penggunaan-in-on-dan-at-untuk-tempat,80.0,1.89,1.66,0,0.189,2025-03-25 11:45:13
https://www.kampunginggris.id/contoh-soal-procedure-text,84.0,1.52,1.35,0,0.286,2025-03-25 11:45:49
https://www.kampunginggris.id/cara-memulai-percakapan-dengan-bule,82.0,1.63,1.44,0,0.327,2025-03-25 11:46:26
https://www.kampunginggris.id/10-contoh-iklan-produk-dalam-bahasa-inggris-dan-pembahasannya,90.0,2.19,1.99,0,0.166,2025-03-25 11:47:03
https://www.kampunginggris.id/auxiliary-verb,75.0,1.46,2.28,0,0.579,2025-03-25 11:47:39
https://www.kampunginggris.id/center-vs-centre,95.0,1.19,1.07,0,0.116,2025-03-25 11:48:15
https://www.kampunginggris.id/polite-request-contoh-kalimatnya,81.0,1.82,2.63,0,0.303,2025-03-25 11:48:59
https://www.kampunginggris.id/perbedaan-other-another-the-other-dan-others,81.0,1.98,1.55,0,0.331,2025-03-25 11:49:35
https://www.kampunginggris.id/street-vs-road,85.0,1.75,1.39,0,0.263,2025-03-25 11:50:12
https://www.kampunginggris.id/phrase-adalah,72.0,2.44,2.12,0,0.619,2025-03-25 11:50:51
https://www.kampunginggris.id/pronoun,82.0,1.25,1.08,0,0.242,2025-03-25 11:51:27
https://www.kampunginggris.id/belajar-jenis-jenis-vocabulary-dengan-mudah,67.0,1.71,1.4,0,0.932,2025-03-25 11:52:04
https://www.kampunginggris.id/perbedaan-bring-take-put-add,86.0,1.65,1.38,0,0.252,2025-03-25 11:52:40
https://www.kampunginggris.id/perbedaan-permit-dan-permission,76.0,1.3,1.84,0,0.359,2025-03-25 11:53:16
https://www.kampunginggris.id/across-atau-through,74.0,1.81,2.97,0,0.424,2025-03-25 11:53:52
https://www.kampunginggris.id/perbedaan-kalimat-nominal-dan-verbal-dalam-bahasa-inggris,94.0,1.11,0.97,0,0.137,2025-03-25 11:54:28
https://www.kampunginggris.id/pengertian-action-verb-contoh-dan-artinya-100,88.0,0.96,0.95,0,0.012,2025-03-25 11:55:03
https://www.kampunginggris.id/penggunaan-have-dan-has-dalam-bahasa-inggris,76.0,1.09,0.93,0,0.629,2025-03-25 11:55:39
https://www.kampunginggris.id/cara-menggunakan-kata-being,82.0,1.49,2.21,0,0.32,2025-03-25 11:56:14
https://www.kampunginggris.id/contoh-prefix-dan-suffix-dalam-bahasa-inggris,80.0,1.36,1.19,0,0.364,2025-03-25 11:56:51
https://www.kampunginggris.id/most-vs-almost,87.0,1.44,2.09,0,0.222,2025-03-25 11:57:24
https://www.kampunginggris.id/cara-mengungkapkan-kata-melihat-dalam-bahasa-inggris,74.0,1.29,1.08,0,0.911,2025-03-25 11:57:58
https://www.kampunginggris.id/rise-vs-raise,84.0,1.16,1.61,0,0.288,2025-03-25 11:58:34
https://www.kampunginggris.id/perbedaan-am-dan-pm,96.0,1.85,1.62,0,0.104,2025-03-25 11:59:12
https://www.kampunginggris.id/bahasan-penggunaan-in-case-dan-in-case-of-dalam-bahasa-inggris,90.0,1.57,1.38,0,0.204,2025-03-25 11:59:47
https://www.kampunginggris.id/pedoman-belajar-berhitung-dalam-bahasa-inggris-1-sampai-100,73.0,1.92,1.45,0,1.491,2025-03-25 12:00:25
https://www.kampunginggris.id/penjelasan-lengkap-dan-contoh-superlative-degree,88.0,1.24,1.07,0,0.223,2025-03-25 12:00:59
https://www.kampunginggris.id/penggunaan-kata-let-allow-dan-permit,86.0,1.66,1.45,0,0.239,2025-03-25 12:01:38
https://www.kampunginggris.id/jenis-jenis-subject-pronoun-beserta-contohnya,75.0,1.1,0.92,0,0.934,2025-03-25 12:02:13
https://www.kampunginggris.id/perbedaan-wish-hope-dan-expect,79.0,1.84,2.78,0,0.233,2025-03-25 12:02:47
https://www.kampunginggris.id/adverb,73.0,1.77,1.54,0,0.74,2025-03-25 12:03:24
https://www.kampunginggris.id/perbedaan-penggunaan-choose-vs-chose-dan-trik-membedakannya,77.0,1.55,1.28,0,0.511,2025-03-25 12:04:00
https://www.kampunginggris.id/istilah-untuk-mengungkapkan-rasa-kenyang-dalam-bahasa-inggris,81.0,1.52,1.23,0,0.352,2025-03-25 12:04:35
https://www.kampunginggris.id/amoral-vs-immoral,95.0,1.77,1.48,0,0.123,2025-03-25 12:05:12
https://www.kampunginggris.id/penggunaan-should-dalam-bahasa-inggris,77.0,1.7,2.49,0,0.46,2025-03-25 12:05:49
https://www.kampunginggris.id/pengertian-penggunaan-dan-contoh-ive,76.0,1.48,1.3,0,0.687,2025-03-25 12:06:25
https://www.kampunginggris.id/breath-vs-breathe-mau-pakai-yang-mana,79.0,1.36,1.06,0,0.427,2025-03-25 12:07:02
https://www.kampunginggris.id/perbedaan-fraud-dan-cheat,71.0,2.04,2.79,0,0.27,2025-03-25 12:07:38
https://www.kampunginggris.id/imperative-sentences,75.0,1.68,1.4,0,0.781,2025-03-25 12:08:16
https://www.kampunginggris.id/conditional-sentences-pengertian-rumus-dan-contoh-kalimat,75.0,1.12,0.96,0,0.981,2025-03-25 12:08:50
https://www.kampunginggris.id/bagian-pohon-dalam-bahasa-inggris,76.0,1.7,1.4,0,0.67,2025-03-25 12:09:26
https://www.kampunginggris.id/perbedaan-penggunaan-between-dan-among,94.0,1.2,1.01,0,0.131,2025-03-25 12:10:00
https://www.kampunginggris.id/ungkapan-penyesalan-dalam-bahasa-inggris,74.0,1.74,1.38,0,1.3,2025-03-25 12:10:36
https://www.kampunginggris.id/contoh-kalimat-verbal-dalam-bahasa-inggris,74.0,1.61,1.27,0,0.995,2025-03-25 12:11:11
https://www.kampunginggris.id/presentasi-yang-baik-dalam-bahasa-inggris,77.0,1.12,0.99,0,0.567,2025-03-25 12:11:47
https://www.kampunginggris.id/penggunaan-just-still-yet-dan-already,72.0,1.9,1.48,0,0.508,2025-03-25 12:12:24
https://www.kampunginggris.id/pengertian-part-of-speech,74.0,1.26,1.88,0,1.223,2025-03-25 12:13:00
https://www.kampunginggris.id/15-rekomendasi-film-untuk-belajar-bahasa-inggris,74.0,2.23,1.2,0,0.813,2025-03-25 12:13:37
https://www.kampunginggris.id/penggunaan-so-dan-so-that-dalam-bahasa-inggris,89.0,1.55,1.36,0,0.222,2025-03-25 12:14:12
https://www.kampunginggris.id/jenis-jenis-noun-dalam-bahasa-inggris,77.0,1.5,1.28,0,0.6,2025-03-25 12:14:47
https://www.kampunginggris.id/daftar-hari-besar-dalam-bahasa-inggris-dan-artinya,74.0,1.7,2.01,0,1.239,2025-03-25 12:15:23
https://www.kampunginggris.id/penggunaan-kata-will-would-shall-should-dan-could-dalam-bahasa-inggris,91.0,1.12,0.97,0,0.18,2025-03-25 12:15:58
https://www.kampunginggris.id/5w-1h-dan-artinya-dalam-bahasa-inggris,85.0,1.55,1.4,0,0.292,2025-03-25 12:16:34
https://www.kampunginggris.id/pengertian-cara-menulis-dan-contoh-essay-bahasa-inggris,82.0,1.51,1.3,0,0.359,2025-03-25 12:17:10
https://www.kampunginggris.id/prefix-dan-suffix,88.0,1.06,0.92,0,0.217,2025-03-25 12:17:46
https://www.kampunginggris.id/mengenal-perbedaan-panggilan-mr-dan-sir-dalam-bahasa-inggris,85.0,1.42,2.15,0,0.247,2025-03-25 12:18:22
https://www.kampunginggris.id/penggunaan-also-too-dan-as-well-dalam-bahasa-inggris,84.0,1.47,1.3,0,0.294,2025-03-25 12:18:57
https://www.kampunginggris.id/cari-tau-yuk-bedanya-drug-dan-medicine,87.0,1.45,1.11,0,0.243,2025-03-25 12:19:33
https://www.kampunginggris.id/contoh-cerita-liburan-dalam-bahasa-inggris,92.0,1.95,1.69,0,0.158,2025-03-25 12:20:08
https://www.kampunginggris.id/perbedaan-kata-thin-slim-skinny,85.0,1.68,2.78,0,0.215,2025-03-25 12:20:42
https://www.kampunginggris.id/penggunaan-i-e-dan-e-g-dalam-bahasa-inggris,86.0,1.44,1.24,0,0.262,2025-03-25 12:21:17
https://www.kampunginggris.id/penggunaan-was-dan-were,78.0,1.63,1.44,0,0.474,2025-03-25 12:21:53
https://www.kampunginggris.id/excuse-me,84.0,1.54,2.12,0,0.293,2025-03-25 12:22:26
https://www.kampunginggris.id/other-ways-to-say-goodbye,73.0,1.55,2.32,0,0.933,2025-03-25 12:23:01
https://www.kampunginggris.id/belajar-bahasa-inggris-tentang-waktu,74.0,1.59,1.39,0,0.982,2025-03-25 12:23:36
https://www.kampunginggris.id/panduan-menyatakan-jam-dalam-bahasa-inggris,82.0,1.46,1.29,0,0.383,2025-03-25 12:24:13
https://www.kampunginggris.id/anything-vs-nothing-apa-bedanya,80.0,1.71,2.76,0,0.31,2025-03-25 12:24:49
https://www.kampunginggris.id/some-vs-any,89.0,1.51,1.32,0,0.201,2025-03-25 12:25:25
https://www.kampunginggris.id/penggunaan-as-well-as-dan-as-soon-as-possible,88.0,2.4,2.09,0,0.177,2025-03-25 12:26:02
https://www.kampunginggris.id/perbedaan-defence-dengan-defense,91.0,1.55,1.22,0,0.174,2025-03-25 12:26:36
https://www.kampunginggris.id/bagaimana-menjawab-pertanyaan-ini-how-did-you-get-to-school,85.0,1.53,1.3,0,0.284,2025-03-25 12:27:11
https://www.kampunginggris.id/macam-macam-singkatan-dalam-bahasa-inggris,68.0,1.85,2.77,0,0.564,2025-03-25 12:27:48
https://www.kampunginggris.id/penggunaan-because-since-dan-due-to-dalam-kalimat-bahasa-inggris,72.0,2.21,2.0,0,1.22,2025-03-25 12:28:24
https://www.kampunginggris.id/serial-vs-series,87.0,1.39,2.26,0,0.2,2025-03-25 12:28:59
https://www.kampunginggris.id/help-atau-assist,91.0,1.5,1.3,0,0.178,2025-03-25 12:29:34
https://www.kampunginggris.id/penggunaan-see-dan-look-yang-benar,95.0,1.44,1.28,0,0.128,2025-03-25 12:30:09
https://www.kampunginggris.id/perbedaan-check-this-out-check-it-out,85.0,1.69,1.48,0,0.28,2025-03-25 12:30:46
https://www.kampunginggris.id/story-telling-pengertian-dan-contoh,76.0,1.28,1.11,0,0.758,2025-03-25 12:31:21
https://www.kampunginggris.id/20-contoh-congratulation-card-beserta-artinya,89.0,1.24,1.06,0,0.213,2025-03-25 12:31:56
https://www.kampunginggris.id/apa-itu-elliptical-sentence,83.0,1.2,1.02,0,0.334,2025-03-25 12:32:31
https://www.kampunginggris.id/nama-nama-minuman-dalam-bahasa-inggris-disertai-artinya,83.0,2.02,2.92,0,0.205,2025-03-25 12:33:06
https://www.kampunginggris.id/inilah-pengertian-dan-contoh-kalimat-suggestion-dalam-bahasa-inggris,81.0,1.73,1.43,0,0.381,2025-03-25 12:33:41
https://www.kampunginggris.id/cara-menggunakan-dan-arti-both-dalam-kalimat-bahasa-inggris,80.0,1.61,1.43,0,0.407,2025-03-25 12:34:16
https://www.kampunginggris.id/biodata-dalam-bahasa-inggris-untuk-anak-sd,94.0,1.42,1.27,0,0.145,2025-03-25 12:34:53
https://www.kampunginggris.id/penggunaan-adjectives-dengan-akhiran-ed-dan-ing,89.0,1.29,1.16,0,0.195,2025-03-25 12:35:26
https://www.kampunginggris.id/talk-about-worry,82.0,1.75,1.26,0,0.358,2025-03-25 12:36:00
https://www.kampunginggris.id/appreciation-post-penjelasan-dan-contoh-kalimat,85.0,1.49,1.22,0,0.286,2025-03-25 12:36:36
https://www.kampunginggris.id/perbedaan-can-could-dan-be-able-to,95.0,1.46,1.3,0,0.133,2025-03-25 12:37:13
https://www.kampunginggris.id/penggunaan-be-being-dan-been,96.0,1.52,1.34,0,0.105,2025-03-25 12:37:49
https://www.kampunginggris.id/menerima-dan-meminta-maaf-dalam-bahasa-inggris,88.0,1.07,0.94,0,0.232,2025-03-25 12:38:25
https://www.kampunginggris.id/perbedaan-kata-principal-dan-principle,93.0,1.21,1.06,0,0.157,2025-03-25 12:39:01
https://www.kampunginggris.id/penggunaan-either-dan-neither-dengan-benar,83.0,1.44,1.13,0,0.346,2025-03-25 12:39:36
https://www.kampunginggris.id/materi-bahasa-inggris-kelas-satu-sd-lengkap,91.0,1.13,0.97,0,0.196,2025-03-25 12:40:11
https://www.kampunginggris.id/perbedaan-maybe-perhaps-probably-might-dan-possibly,93.0,1.73,1.56,0,0.154,2025-03-25 12:40:48
https://www.kampunginggris.id/penggunaan-to-be-dalam-grammar,85.0,1.2,1.18,0,0.289,2025-03-25 12:41:24
https://www.kampunginggris.id/kata-kata-mutiara-bahasa-inggris-seputar-adventure,86.0,1.81,1.61,0,0.253,2025-03-25 12:42:00
https://www.kampunginggris.id/perbedaan-was-dan-were-dalam-bahasa-inggris,82.0,1.83,1.61,0,0.308,2025-03-25 12:42:38
https://www.kampunginggris.id/perbedaan-no-dan-not,80.0,1.56,1.38,0,0.415,2025-03-25 12:43:13
https://www.kampunginggris.id/belief-vs-believe,87.0,1.15,1.82,0,0.243,2025-03-25 12:43:48
https://www.kampunginggris.id/penggunaan-kata-have-dalam-bahasa-inggris,77.0,1.25,1.08,0,0.703,2025-03-25 12:44:22
https://www.kampunginggris.id/penggunaan-home-dan-house,81.0,1.23,1.61,0,0.396,2025-03-25 12:44:57
https://www.kampunginggris.id/serba-serbi-kosakata-bahasa-inggris-pakaian-lengkap,75.0,1.53,1.23,0,2.317,2025-03-25 12:45:32
https://www.kampunginggris.id/daftar-idiom-bahasa-inggris-tentang-cinta-yang-harus-kamu-tahu,77.0,1.28,1.13,0,0.619,2025-03-25 12:46:07
https://www.kampunginggris.id/penggunaan-kata-afraid-frightened-atau-scared-dalam-bahasa-inggris,85.0,1.71,2.39,0,0.241,2025-03-25 12:46:42
https://www.kampunginggris.id/cara-bilang-cukup-dalam-bahasa-inggris,76.0,1.34,1.99,0,0.626,2025-03-25 12:47:19
https://www.kampunginggris.id/pengertian-dan-contoh-compliment-untuk-kehidupan-sehari-hari,88.0,1.78,1.6,0,0.222,2025-03-25 12:47:56
https://www.kampunginggris.id/perbedaan-unless-dan-except,75.0,1.52,2.34,0,0.327,2025-03-25 12:48:32
https://www.kampunginggris.id/apa-bedanya-ashamed-dan-embarrassed,95.0,1.58,1.34,0,0.138,2025-03-25 12:49:09
https://www.kampunginggris.id/75-kutipan-motivasi-bahasa-inggris-dan-artinya,71.0,1.73,1.42,0,3.579,2025-03-25 12:49:46
https://www.kampunginggris.id/perbedaan-lose-dan-loose,89.0,1.22,1.06,0,0.211,2025-03-25 12:50:22
https://www.kampunginggris.id/16-tenses-lengkap-dengan-rumus-dan-contoh,77.0,1.92,1.36,0,0.634,2025-03-25 12:51:01
https://www.kampunginggris.id/apa-itu-suggest-suggestion-dan-offer-dalam-bahasa-inggris,88.0,1.16,0.99,0,0.232,2025-03-25 12:51:37
https://www.kampunginggris.id/lets-let-dan-lets-serupa-tapi-tak-sama,79.0,1.67,2.7,0,0.353,2025-03-25 12:52:13
https://www.kampunginggris.id/wedding-vs-marriage,83.0,1.81,1.46,0,0.33,2025-03-25 12:52:48
https://www.kampunginggris.id/advice-vs-advise,90.0,1.73,1.43,0,0.193,2025-03-25 12:53:25
https://www.kampunginggris.id/contoh-kalimat-nominal-dalam-bahasa-inggris,77.0,1.07,0.91,0,0.579,2025-03-25 12:53:59
https://www.kampunginggris.id/kosakata-bahasa-inggris-untuk-benda-di-kamar-tidur,85.0,1.77,1.44,0,0.276,2025-03-25 12:54:36
https://www.kampunginggris.id/vocab-tentang-pernikahan,83.0,1.12,0.96,0,0.348,2025-03-25 12:55:11
https://www.kampunginggris.id/perbedaan-kata-stomach-belly-dan-tummy,94.0,1.2,1.04,0,0.147,2025-03-25 12:55:45
https://www.kampunginggris.id/choose-vs-select,90.0,1.4,1.01,0,0.206,2025-03-25 12:56:22
https://www.kampunginggris.id/ucapan-belasungkawa-dalam-bahasa-inggris,91.0,1.34,1.16,0,0.183,2025-03-25 12:56:58
https://www.kampunginggris.id/35-contoh-expression-of-agreement-selain-i-agree,90.0,1.17,1.03,0,0.194,2025-03-25 12:57:33
https://www.kampunginggris.id/pengertian-dan-contoh-teks-daily-activity-2,76.0,1.46,1.28,0,0.698,2025-03-25 12:58:09
https://www.kampunginggris.id/death-die-died-dead,90.0,1.26,1.0,0,0.19,2025-03-25 12:58:43
https://www.kampunginggris.id/perbedaan-most-most-of-the-most-dan-mostly-dalam-bahasa-inggris,80.0,1.5,1.11,0,0.423,2025-03-25 12:59:19
https://www.kampunginggris.id/all-right-atau-alright,90.0,1.61,2.42,0,0.173,2025-03-25 12:59:54
https://www.kampunginggris.id/contoh-penggunaan-should-dalam-bahasa-inggris,82.0,1.8,1.61,0,0.345,2025-03-25 13:00:30
https://www.kampunginggris.id/phrasal-verb-untuk-kata-look,Error,Error,Error,Error,Error,2025-03-25 13:01:01
https://www.kampunginggris.id/perbedaan-fun-dan-funny,Error,Error,Error,Error,Error,2025-03-25 13:02:45
https://www.kampunginggris.id/state-vs-nation,62.0,2.35,3.88,0,0.322,2025-03-25 13:03:46
https://www.kampunginggris.id/hard-working-vs-working-hard,83.0,1.68,1.4,0,0.293,2025-03-25 13:04:22
https://www.kampunginggris.id/perbedaan-desert-dan-dessert,85.0,1.64,1.32,0,0.256,2025-03-25 13:04:55
https://www.kampunginggris.id/perbedaan-postpone-delay-put-off-dan-pending,83.0,1.68,1.48,0,0.303,2025-03-25 13:05:31
https://www.kampunginggris.id/interview-bahasa-inggris-fresh-graduate-ini-contohnya,84.0,1.1,0.94,0,0.297,2025-03-25 13:06:05
https://www.kampunginggris.id/perbedaan-pain-sore-hurt-dan-ache,70.0,2.38,3.92,0,0.316,2025-03-25 13:06:42
https://www.kampunginggris.id/empty-vs-vacant,91.0,1.55,1.3,0,0.186,2025-03-25 13:07:17
https://www.kampunginggris.id/penggunaan-kata-begin-dan-start,88.0,1.46,1.29,0,0.201,2025-03-25 13:07:53
https://www.kampunginggris.id/cara-membaca-ejaan-bahasa-inggris-pada-huruf-ai-dan-u,93.0,1.36,1.2,0,0.159,2025-03-25 13:08:28
https://www.kampunginggris.id/sudahkah-kamu-tahu-perbedaan-antara-opposite-dengan-in-front-of-simak-penjelasannya,61.0,3.84,3.73,0,0.262,2025-03-25 13:09:06
https://www.kampunginggris.id/rules-vs-regulation,84.0,3.4,1.99,0,0.21,2025-03-25 13:09:45
https://www.kampunginggris.id/in-time-dan-on-time-sama-sama-tepat-waktu,79.0,2.18,1.9,0,0.113,2025-03-25 13:10:24
https://www.kampunginggris.id/10-doa-dalam-bahasa-inggris-yang-sering-diucapkan,96.0,1.53,1.35,0,0.082,2025-03-25 13:10:59
